ref_bacen;nu_ordem;inicio_plantio;final_plantio;inicio_colheita;final_colheita;data_vencimento;idempreendimento;idevento;idsolo;idirrigacao;idciclo;idgrao;idcultivar;idprograma;estado
508866970;1;01/10/2019;30/10/2019;10/02/2020;25/02/2020;24/07/2025;12000000000000;48;3;1;22;8;1;50;RS
9846219;1;01/05/2017;31/05/2017;01/11/2017;30/11/2017;19/07/2018;12000000000000;48;3;1;22;8;3;50;RS
510524987;1;01/08/2020;20/09/2020;15/01/2021;26/02/2021;28/05/2021;12000000000000;48;9;1;22;8;99;1;RS
514219791;1;05/08/2022;10/09/2022;01/01/2023;08/02/2023;10/05/2023;12000000000000;48;3;1;22;8;1;1;RS
511116227;1;01/02/2021;20/02/2021;15/05/2021;25/05/2021;09/02/2022;12000000000000;48;3;1;22;8;1;1;PR
506921485;1;01/10/2018;01/10/2018;03/02/2019;03/02/2019;15/07/2019;12000000000000;48;3;1;22;3;1;1;PR
511792507;1;12/05/2021;30/06/2021;05/10/2021;20/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
512280094;1;01/09/2021;30/10/2021;20/02/2022;20/04/2022;10/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512504166;1;01/09/2021;30/10/2021;20/02/2022;20/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
9638220;1;01/03/2017;31/03/2017;01/08/2017;31/08/2017;26/04/2018;12000000000000;17;3;1;22;8;1;50;PR
508704107;1;20/10/2019;12/12/2019;20/03/2020;20/04/2020;13/07/2020;12000000000000;48;3;1;22;8;2;1;RS
508261090;1;11/05/2019;30/06/2019;01/10/2019;30/10/2019;17/03/2020;12000000000000;48;3;1;22;8;1;1;PR
508703472;1;20/10/2019;20/11/2019;01/04/2020;20/04/2020;17/10/2020;12000000000000;48;9;1;22;8;99;1;RS
508735553;1;30/10/2019;10/12/2019;10/03/2020;30/04/2020;28/09/2020;12000000000000;48;3;1;22;8;3;1;RS
512446336;1;01/11/2021;31/12/2021;21/03/2022;21/05/2022;08/08/2022;12000000000000;48;2;1;22;3;2;1;RS
513083105;1;13/02/2022;20/02/2022;20/06/2022;25/07/2022;24/10/2022;12000000000000;24;3;1;22;3;1;1;PR
511787054;1;;;25/11/2021;25/12/2021;26/03/2022;12000000000000;17;9;4;22;0;99;1;SC
511441612;1;09/02/2021;10/02/2021;19/06/2021;20/06/2021;15/08/2021;12000000000000;48;3;1;22;3;1;50;PR
509619602;1;05/01/2020;05/01/2020;09/04/2020;09/04/2020;15/06/2020;12000000000000;48;3;1;22;3;2;1;PR
512576882;1;10/10/2021;05/11/2021;12/02/2022;10/03/2022;08/06/2022;12000000000000;48;9;1;22;8;1;1;SC
505327751;1;15/08/2017;30/08/2017;15/06/2019;30/06/2019;12/02/2020;12000000000000;17;3;1;23;0;99;1;PR
509774761;1;25/05/2020;01/07/2020;12/10/2020;18/11/2020;15/02/2021;12000000000000;24;2;1;22;8;2;1;RS
512299563;1;10/11/2021;10/12/2021;15/04/2022;15/05/2022;15/06/2022;12000000000000;31;3;1;22;8;3;1;PR
506492618;1;01/04/2018;10/06/2018;01/11/2018;31/12/2018;06/09/2019;12000000000000;48;3;1;22;8;1;1;SE
509115842;1;20/10/2019;15/11/2019;01/03/2020;30/04/2020;21/09/2020;12000000000000;48;2;1;22;8;6;1;SC
511102119;1;25/12/2020;31/12/2020;20/05/2021;31/05/2021;28/07/2021;12000000000000;48;3;1;22;8;3;50;SC
513123365;1;15/11/2021;30/11/2021;15/01/2022;01/03/2022;28/10/2022;12000000000000;48;1;1;22;8;3;50;MS
511635981;1;20/04/2021;30/04/2021;20/08/2021;30/09/2021;02/01/2022;12000000000000;24;3;1;22;8;1;1;PR
513054746;1;15/11/2021;30/11/2021;01/03/2022;30/03/2022;01/08/2022;12000000000000;48;3;1;22;8;1;1;SC
507323472;1;11/09/2018;20/10/2018;15/01/2019;15/02/2019;25/10/2019;12000000000000;48;3;1;22;8;1;50;PR
511552619;1;20/01/2021;10/02/2021;30/06/2021;30/07/2021;06/11/2021;12000000000000;48;3;1;22;8;1;1;PR
512371652;1;15/11/2021;30/11/2021;05/04/2022;10/04/2022;10/06/2022;12000000000000;48;3;1;22;8;99;50;RS
9914793;1;;;;;17/11/2017;12000000000000;48;3;1;22;8;3;1;PR
9914793;1;;;;;17/11/2017;12000000000000;24;3;1;22;8;3;1;PR
513922439;2;01/06/2022;20/06/2022;20/08/2022;10/09/2022;02/01/2023;12000000000000;17;3;1;22;8;2;999;PR
506942245;1;11/09/2018;11/09/2018;03/02/2019;03/02/2019;15/07/2019;12000000000000;48;3;1;22;3;99;1;PR
512334548;1;15/10/2021;30/11/2021;28/02/2022;11/04/2022;11/07/2022;12000000000000;48;3;1;22;8;1;1;RS
506707897;1;20/04/2018;20/05/2018;10/11/2018;30/11/2018;26/02/2019;12000000000000;48;2;1;22;8;8;1;BA
510819561;1;20/09/2020;30/09/2020;08/01/2021;18/01/2021;15/06/2021;12000000000000;48;3;1;22;8;1;1;RS
513581636;1;20/04/2022;20/05/2022;01/09/2022;30/09/2022;13/01/2023;12000000000000;48;3;1;22;8;1;1;PR
513262927;1;07/03/2022;09/03/2022;10/06/2022;12/06/2022;15/08/2022;12000000000000;24;3;1;22;3;2;1;PR
514392595;1;10/08/2022;10/09/2022;10/01/2023;10/02/2023;20/05/2023;12000000000000;48;2;1;22;8;2;1;RS
509055785;2;16/10/2019;02/11/2019;15/04/2020;01/05/2020;10/08/2025;12000000000000;48;3;1;22;8;3;1;RS
512382908;1;11/09/2021;10/11/2021;14/02/2022;16/04/2022;15/07/2022;12000000000000;48;3;1;22;8;99;1;PR
508103765;1;15/05/2019;16/05/2019;07/10/2019;08/10/2019;15/02/2020;12000000000000;48;3;1;22;3;2;1;PR
513681798;1;01/06/2022;01/06/2022;09/10/2022;09/10/2022;15/12/2022;12000000000000;17;3;1;22;3;1;1;PR
506534235;1;15/05/2018;27/06/2018;01/10/2018;15/11/2018;24/07/2019;12000000000000;24;3;1;22;8;3;1;RS
9399661;1;10/02/2017;11/02/2017;04/07/2017;30/07/2017;10/11/2017;12000000000000;79;3;1;22;8;1;50;PR
509319354;1;20/11/2019;20/12/2019;30/04/2020;30/05/2020;22/02/2021;12000000000000;48;2;1;22;8;3;1;RS
511177174;1;06/02/2021;20/03/2021;15/06/2021;01/08/2021;20/10/2021;12000000000000;24;3;1;22;8;2;1;PR
509413699;1;02/02/2020;20/02/2020;11/06/2020;29/06/2020;15/01/2021;12000000000000;48;3;1;22;3;1;50;PR
512332483;1;20/09/2021;15/10/2021;01/02/2022;15/02/2022;15/07/2022;12000000000000;48;3;1;22;8;1;1;PR
510851238;1;;;01/08/2021;05/09/2021;23/09/2021;12000000000000;48;9;1;0;0;99;1;RS
511887405;1;11/06/2021;15/07/2021;25/10/2021;30/11/2021;25/02/2022;12000000000000;17;9;1;22;8;99;1;RS
512284605;1;11/09/2021;10/11/2021;14/02/2022;16/04/2022;15/06/2022;12000000000000;48;3;1;22;8;99;50;PR
512419471;1;20/10/2021;20/12/2021;10/03/2022;10/05/2022;15/06/2022;12000000000000;48;9;1;22;8;99;1;RS
511427586;1;10/02/2021;10/02/2021;20/06/2021;20/06/2021;15/09/2021;12000000000000;48;3;1;22;3;1;1;PR
512684010;1;01/09/2021;30/10/2021;01/02/2022;30/03/2022;26/08/2022;12000000000000;48;3;1;22;8;3;1;SC
510106234;1;25/05/2020;20/06/2020;05/10/2020;30/10/2020;20/01/2021;12000000000000;24;3;1;22;0;3;1;RS
509131769;1;01/11/2019;20/11/2019;01/04/2020;20/04/2020;19/07/2020;12000000000000;48;3;1;22;8;99;1;RS
512562701;1;10/09/2021;10/11/2021;10/02/2022;10/04/2022;10/07/2022;12000000000000;48;3;1;22;8;1;1;RS
507058959;1;10/08/2018;15/09/2018;10/11/2018;30/12/2018;13/01/2022;12000000000000;110;9;4;1;0;8;1;SC
509387250;1;01/11/2019;30/12/2019;01/05/2020;30/05/2020;22/08/2020;12000000000000;48;3;1;22;8;8;1;RS
510117551;1;25/05/2020;20/06/2020;15/10/2020;10/11/2020;16/02/2021;12000000000000;24;3;1;22;8;3;1;RS
506557826;1;21/05/2018;15/06/2018;20/10/2018;05/11/2018;04/02/2019;12000000000000;24;3;1;22;8;3;1;RS
509640846;1;10/02/2020;20/02/2020;26/06/2020;24/07/2020;23/09/2020;12000000000000;48;3;1;22;8;2;50;PR
10075502;1;01/03/2017;31/03/2017;01/10/2017;31/10/2017;13/06/2018;12000000000000;24;3;1;22;8;99;1;RS
512337470;1;22/10/2021;10/12/2021;22/04/2022;29/04/2022;19/07/2022;12000000000000;48;3;1;22;8;3;1;RS
508399369;1;28/05/2019;25/06/2019;01/09/2019;25/10/2019;24/01/2020;12000000000000;17;2;1;22;8;3;1;RS
509919360;1;01/06/2020;30/06/2020;01/12/2020;31/12/2020;07/03/2021;12000000000000;31;9;1;22;0;1;1;SC
510246494;1;20/05/2020;30/06/2020;10/10/2020;20/11/2020;10/02/2021;12000000000000;24;9;1;22;8;99;1;RS
9830905;1;01/06/2017;30/06/2017;01/01/2018;31/01/2018;17/04/2018;12000000000000;31;3;4;1;0;3;1;SC
509775047;1;30/05/2020;30/06/2020;15/10/2020;05/11/2020;30/04/2021;12000000000000;24;3;1;22;8;2;1;RS
512598471;1;10/01/2022;20/01/2022;15/06/2022;24/06/2022;28/08/2022;12000000000000;17;9;1;22;8;99;1;SC
511762140;1;01/06/2021;10/07/2021;30/10/2021;04/11/2021;18/02/2022;12000000000000;17;3;1;22;8;3;1;RS
508751356;1;01/10/2019;20/11/2019;10/03/2020;20/04/2020;20/07/2020;12000000000000;48;9;1;22;8;99;1;RS
513669257;1;23/03/2022;24/03/2022;15/08/2022;25/08/2022;21/02/2023;12000000000000;110;3;1;22;8;99;1;PR
511917450;1;15/06/2021;18/06/2021;01/11/2021;10/11/2021;28/03/2022;12000000000000;17;2;1;22;8;3;1;PR
512319105;1;01/08/2021;30/09/2021;05/01/2022;05/03/2022;04/05/2022;12000000000000;48;3;1;22;8;1;50;RS
511163575;1;10/11/2020;15/11/2020;28/02/2021;28/03/2021;20/06/2021;12000000000000;48;9;1;22;8;99;1;RS
513588867;1;21/05/2022;20/07/2022;15/10/2022;17/11/2022;15/02/2023;12000000000000;24;3;1;22;8;99;1;RS
514437221;1;05/09/2022;20/09/2022;05/01/2023;25/01/2023;20/04/2023;12000000000000;48;3;1;22;8;8;1;RS
509615739;1;19/02/2020;19/02/2020;28/06/2020;28/06/2020;15/09/2020;12000000000000;48;3;1;22;3;1;1;PR
512795173;1;25/09/2021;30/09/2021;26/01/2022;31/01/2022;15/08/2022;12000000000000;48;3;1;22;8;1;1;RS
509715213;1;10/02/2020;20/02/2020;05/07/2020;20/07/2020;18/09/2020;12000000000000;24;3;1;22;8;1;50;PR
511517198;1;15/02/2021;20/02/2021;26/05/2021;25/07/2021;15/09/2021;12000000000000;24;3;1;22;8;99;50;PR
507348291;1;11/09/2018;10/11/2018;20/12/2018;20/01/2019;15/04/2019;12000000000000;48;3;1;22;8;1;1;PR
509169493;1;20/11/2019;30/11/2019;28/02/2020;09/03/2020;20/06/2020;12000000000000;48;3;1;22;8;1;1;RS
512232660;1;01/09/2021;20/09/2021;24/01/2022;12/02/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
512647457;1;30/12/2021;21/02/2022;30/03/2022;22/05/2022;15/06/2022;12000000000000;31;1;4;22;0;99;1;SC
513652064;1;10/05/2022;10/07/2022;10/09/2022;10/11/2022;09/02/2023;12000000000000;24;3;1;22;8;1;1;PR
506081285;1;10/01/2018;20/02/2018;04/06/2018;15/07/2018;15/05/2019;12000000000000;48;3;1;22;3;1;1;PR
508661403;1;01/11/2019;05/11/2019;28/04/2020;05/05/2020;13/07/2020;12000000000000;48;3;1;22;8;2;1;RS
512358915;2;20/09/2021;30/09/2021;25/01/2022;05/02/2022;16/01/2023;12000000000000;48;3;1;22;8;1;1;PR
512527959;1;15/09/2021;14/11/2021;21/03/2022;21/05/2022;20/07/2022;12000000000000;48;3;1;22;3;1;1;RS
512510114;1;01/11/2021;10/11/2021;20/05/2022;30/05/2022;07/08/2022;12000000000000;48;3;1;22;8;3;1;RS
512025642;1;30/05/2021;30/06/2021;20/09/2021;20/10/2021;03/02/2022;12000000000000;48;3;1;22;8;2;1;RS
510903741;1;;;;;22/11/2021;12000000000000;24;2;1;0;0;3;1;MG
509116812;1;15/11/2019;30/12/2019;30/03/2020;30/04/2020;08/10/2020;12000000000000;48;3;1;22;8;2;1;RS
513388007;1;18/02/2022;27/02/2022;25/05/2022;10/06/2022;15/10/2022;12000000000000;24;3;1;22;8;1;1;PR
508085741;1;26/02/2019;26/02/2019;01/06/2019;01/06/2019;15/02/2020;12000000000000;17;3;1;22;3;2;1;PR
512301050;1;16/10/2021;16/10/2021;18/02/2022;18/02/2022;15/05/2022;12000000000000;48;3;1;22;3;1;1;PR
510957806;1;;;;;29/11/2021;12000000000000;24;3;1;0;0;3;1;MG
513171880;1;23/02/2022;26/02/2022;25/07/2022;30/07/2022;22/11/2022;12000000000000;110;3;1;22;8;3;1;PR
510349268;1;15/06/2020;15/06/2020;15/10/2020;20/10/2020;10/04/2021;12000000000000;24;2;1;22;8;2;1;RS
513006332;1;;;21/01/2022;15/02/2022;16/07/2022;12000000000000;86;3;2;22;0;99;50;RS
511175975;1;01/01/2021;01/01/2021;06/04/2021;06/04/2021;15/11/2021;12000000000000;48;3;1;22;3;2;1;PR
512252911;1;01/09/2021;25/10/2021;24/01/2022;19/03/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
511852543;1;20/05/2021;20/05/2021;20/09/2021;20/09/2021;20/03/2022;12000000000000;17;3;1;22;8;99;1;PR
514424897;1;12/08/2022;30/08/2022;10/02/2023;11/04/2023;10/05/2023;12000000000000;48;9;1;22;8;99;1;RS
513391641;1;19/01/2022;20/02/2022;30/05/2022;31/07/2022;17/10/2022;12000000000000;79;3;1;22;8;3;1;PR
512809422;1;30/09/2021;01/11/2021;20/02/2022;05/03/2022;03/08/2022;12000000000000;48;3;1;22;8;99;1;PR
512474039;1;01/12/2021;20/12/2021;01/04/2022;20/04/2022;20/07/2022;12000000000000;48;3;1;22;8;2;1;RS
509060742;1;05/11/2019;15/11/2019;20/03/2020;05/04/2020;07/08/2020;12000000000000;48;3;1;22;8;3;1;RS
506165183;1;11/02/2018;14/02/2018;06/07/2018;09/07/2018;15/06/2019;12000000000000;48;3;1;22;3;1;1;PR
510060108;1;20/05/2020;01/06/2020;12/10/2020;24/10/2020;15/01/2021;12000000000000;24;3;1;22;3;2;1;PR
512347655;1;15/09/2021;16/09/2021;03/01/2022;04/01/2022;04/04/2022;12000000000000;48;3;1;22;8;1;1;PR
505186269;1;01/11/2017;08/12/2017;01/03/2018;31/05/2018;02/08/2018;12000000000000;48;3;1;22;8;3;1;RS
509055699;1;20/10/2019;20/10/2019;13/03/2020;13/03/2020;15/10/2020;12000000000000;48;3;1;22;3;2;1;PR
507278537;1;13/09/2018;15/09/2018;01/01/2019;15/02/2019;03/08/2019;12000000000000;48;3;1;22;8;3;1;PR
512440145;2;20/09/2021;30/09/2021;01/05/2022;20/05/2022;16/01/2023;12000000000000;48;3;1;22;8;1;1;RS
514429370;1;01/08/2022;20/09/2022;20/12/2022;10/02/2023;20/05/2023;12000000000000;48;3;1;22;8;99;1;RS
509626845;1;16/02/2020;20/02/2020;20/06/2020;15/07/2020;26/11/2020;12000000000000;24;3;1;22;8;3;1;PR
512345947;2;01/09/2021;30/09/2021;20/01/2022;10/02/2022;15/07/2022;12000000000000;48;3;1;22;8;1;1;RS
506663672;1;20/06/2018;10/07/2018;05/12/2018;25/12/2018;15/03/2019;12000000000000;110;9;4;1;0;1;1;SC
508228447;1;01/05/2019;15/05/2019;20/09/2019;30/09/2019;26/05/2020;12000000000000;24;3;1;22;8;3;50;PR
512396406;1;25/10/2021;30/11/2021;03/03/2022;30/04/2022;01/08/2022;12000000000000;48;9;1;22;8;99;1;RS
510355729;1;05/10/2020;05/10/2020;07/02/2021;07/02/2021;15/04/2021;12000000000000;17;3;1;22;3;1;1;PR
512300507;1;10/08/2021;10/10/2021;15/02/2022;11/04/2022;10/05/2022;12000000000000;48;9;1;22;8;99;1;RS
509440640;1;15/02/2020;15/02/2020;04/07/2020;04/07/2020;03/10/2020;12000000000000;48;3;1;22;8;99;1;PR
512963569;1;20/10/2021;15/11/2021;01/02/2022;20/02/2022;22/05/2022;12000000000000;48;3;1;22;8;1;1;MS
512899360;1;10/10/2021;15/10/2021;05/03/2022;10/03/2022;15/09/2022;12000000000000;17;2;1;22;8;3;50;SC
514467439;1;08/11/2022;08/12/2022;26/02/2023;28/03/2023;20/06/2023;12000000000000;48;3;1;22;8;1;1;RS
509860226;1;01/06/2020;20/07/2020;31/08/2020;01/11/2020;31/01/2021;12000000000000;24;2;1;22;8;2;1;RS
511407122;1;05/01/2021;10/01/2021;15/05/2021;20/05/2021;22/12/2021;12000000000000;48;2;1;22;8;1;1;SC
512114516;1;15/06/2021;20/06/2021;10/10/2021;30/10/2021;28/12/2021;12000000000000;24;3;1;22;8;1;50;PR
510510465;1;27/08/2020;27/10/2020;24/12/2020;23/02/2021;16/11/2021;12000000000000;48;9;0;22;8;1;1;SC
504953215;1;01/05/2017;31/05/2017;01/11/2017;30/11/2017;24/07/2018;12000000000000;48;3;1;22;8;3;50;PR
512240742;1;11/11/2021;25/11/2021;01/04/2022;10/04/2022;01/07/2022;12000000000000;48;3;1;22;8;3;1;RS
509275773;1;11/11/2019;14/11/2019;18/05/2020;21/05/2020;12/02/2021;12000000000000;48;2;1;22;8;3;1;RS
512592496;1;20/10/2021;30/11/2021;15/03/2022;30/04/2022;01/08/2022;12000000000000;48;3;1;22;8;1;1;RS
512891196;1;04/10/2021;28/10/2021;10/02/2022;02/03/2022;02/06/2022;12000000000000;48;2;1;22;8;5;1;PR
512679498;1;03/09/2021;30/09/2021;20/01/2022;20/03/2022;31/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512674022;1;20/10/2021;30/11/2021;01/04/2022;25/05/2022;15/07/2022;12000000000000;48;2;1;22;8;2;1;RS
508953449;2;01/11/2019;30/11/2019;01/03/2020;30/03/2020;26/08/2020;12000000000000;48;3;1;22;8;3;1;RS
508749518;1;20/10/2019;30/11/2019;15/03/2020;20/04/2020;20/07/2025;12000000000000;48;3;1;22;8;1;1;RS
507045734;1;02/08/2018;03/08/2018;05/01/2019;06/01/2019;31/07/2019;12000000000000;48;9;1;22;8;1;1;RS
507956783;1;01/03/2019;09/03/2019;20/08/2019;28/08/2019;13/12/2019;12000000000000;79;3;1;22;8;1;1;SP
510131964;1;01/06/2020;20/07/2020;15/10/2020;30/10/2020;05/03/2021;12000000000000;24;9;1;22;8;99;1;RS
512386443;1;26/10/2021;30/11/2021;25/03/2022;30/04/2022;15/07/2022;12000000000000;48;9;1;22;8;99;1;RS
513174827;1;25/02/2022;28/02/2022;31/05/2022;03/06/2022;15/07/2022;12000000000000;17;3;1;22;8;2;999;PR
512289152;2;01/09/2021;30/09/2021;05/01/2022;30/01/2022;09/01/2023;12000000000000;48;3;1;22;8;1;1;RS
512616055;1;30/10/2021;05/12/2021;06/03/2022;25/04/2022;25/07/2022;12000000000000;48;9;1;22;8;99;1;RS
508984070;1;;;;;26/08/2020;12000000000000;17;3;1;1;0;6;1;SC
505185518;1;01/06/2017;30/06/2017;01/02/2018;31/05/2018;26/01/2019;12000000000000;24;2;1;1;0;3;50;SC
512301756;1;15/11/2021;14/01/2022;01/04/2022;30/05/2022;14/07/2022;12000000000000;48;2;1;22;8;1;1;RS
509888566;1;30/05/2020;23/06/2020;31/10/2020;14/11/2020;13/02/2021;12000000000000;24;9;1;22;8;99;1;RS
512672537;1;10/12/2021;25/12/2021;20/04/2022;20/05/2022;20/07/2022;12000000000000;48;2;1;22;8;2;50;RS
512910921;1;05/10/2021;04/11/2021;05/02/2022;05/03/2022;02/12/2022;12000000000000;48;3;1;22;8;1;1;PR
511058559;1;02/02/2021;10/02/2021;23/05/2021;31/05/2021;28/01/2022;12000000000000;48;3;1;22;8;1;50;PR
513435910;1;01/02/2022;05/02/2022;01/05/2022;05/05/2022;01/02/2023;12000000000000;17;3;1;22;8;2;1;PR
513435910;1;01/02/2022;05/02/2022;01/05/2022;05/05/2022;01/02/2023;12000000000000;24;3;1;22;8;2;1;PR
9997201;1;01/06/2017;30/06/2017;01/11/2017;30/11/2017;19/07/2018;12000000000000;17;1;1;22;8;3;999;RS
510126761;2;01/06/2020;30/06/2020;02/11/2020;30/11/2020;19/08/2021;12000000000000;24;3;1;22;8;1;1;RS
509828919;2;02/06/2020;10/06/2020;02/09/2020;10/09/2020;26/02/2021;12000000000000;24;3;1;22;8;9;1;RS
512655392;1;11/09/2021;10/11/2021;14/02/2022;16/04/2022;15/07/2022;12000000000000;48;3;1;22;8;99;1;PR
509926523;1;11/05/2020;30/06/2020;10/10/2020;15/10/2020;24/01/2021;12000000000000;24;9;1;22;8;99;1;RS
506628142;1;21/05/2018;30/06/2018;10/10/2018;30/11/2018;05/02/2019;12000000000000;17;2;1;22;8;1;1;RS
509914186;1;20/05/2020;30/06/2020;19/10/2020;31/10/2020;26/01/2021;12000000000000;24;3;1;22;8;3;1;RS
509980477;1;21/04/2020;31/05/2020;01/08/2020;05/09/2020;04/01/2021;12000000000000;48;3;1;22;8;1;1;PR
510564600;1;15/08/2020;30/09/2020;10/01/2021;15/02/2021;20/05/2021;12000000000000;48;2;1;21;3;99;1;RS
513011699;1;25/10/2021;31/10/2021;27/02/2022;05/03/2022;15/09/2022;12000000000000;48;3;1;22;3;1;50;PR
507930286;1;20/01/2019;22/01/2019;25/04/2019;27/04/2019;15/10/2020;12000000000000;48;3;1;22;3;2;1;PR
508023326;1;15/02/2019;20/02/2019;26/05/2019;25/07/2019;10/11/2019;12000000000000;79;3;1;22;8;3;50;PR
512614875;1;01/10/2021;31/10/2021;01/05/2022;31/05/2022;19/08/2022;12000000000000;48;3;1;22;8;1;1;PR
512690077;1;20/10/2021;20/12/2021;10/03/2022;10/05/2022;15/06/2022;12000000000000;48;9;1;22;8;99;1;RS
513890185;1;15/06/2022;25/06/2022;15/11/2022;25/11/2022;20/02/2023;12000000000000;79;2;1;22;3;3;1;SC
510197277;1;01/06/2020;10/06/2020;20/10/2020;20/11/2020;19/02/2021;12000000000000;24;2;1;22;8;99;1;RS
510091047;1;22/05/2020;23/05/2020;29/09/2020;30/09/2020;15/12/2020;12000000000000;48;3;1;22;3;99;1;PR
512609277;1;11/11/2021;15/12/2021;15/03/2022;20/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
512319700;1;20/11/2021;20/12/2021;10/03/2022;09/04/2022;15/05/2022;12000000000000;48;1;1;22;3;1;1;SC
514241821;1;21/08/2022;15/09/2022;09/12/2022;03/01/2023;15/03/2023;12000000000000;48;3;1;22;0;2;1;RS
511647849;1;15/05/2021;20/05/2021;02/10/2021;05/10/2021;01/03/2022;12000000000000;24;3;1;22;8;1;1;PR
511522759;1;21/04/2021;21/05/2021;21/07/2021;21/08/2021;18/02/2022;12000000000000;24;3;1;22;8;1;1;PR
507085967;1;01/12/2018;31/12/2018;01/04/2019;30/04/2019;15/10/2022;12000000000000;17;2;1;22;8;1;1;RS
513137946;2;25/11/2021;20/12/2021;20/03/2022;30/04/2022;16/08/2022;12000000000000;48;3;1;22;8;3;1;RS
511711143;1;01/06/2021;20/07/2021;20/10/2021;15/11/2021;14/02/2022;12000000000000;17;3;1;22;8;99;1;RS
508329896;1;06/03/2019;10/03/2019;25/06/2019;29/06/2019;28/09/2019;12000000000000;17;3;1;22;8;3;1;PR
511196266;1;12/02/2021;15/02/2021;15/05/2021;20/05/2021;30/09/2021;12000000000000;48;3;1;22;8;99;1;PR
508815184;1;21/10/2019;15/11/2019;15/03/2020;15/04/2020;15/07/2024;12000000000000;48;3;1;22;8;1;1;RS
513863000;1;25/05/2022;25/05/2022;02/10/2022;02/10/2022;15/12/2022;12000000000000;24;3;1;22;3;1;1;PR
506516686;1;05/05/2018;30/05/2018;20/09/2018;10/10/2018;09/01/2019;12000000000000;24;3;1;22;8;1;1;RS
510210859;1;29/05/2020;19/06/2020;20/10/2020;10/11/2020;10/01/2021;12000000000000;24;3;1;22;8;2;1;RS
510777826;1;01/09/2020;20/10/2020;01/01/2021;31/01/2021;17/10/2021;12000000000000;17;3;1;22;8;3;1;PR
510419999;1;10/08/2020;31/08/2020;10/01/2021;31/01/2021;02/05/2021;12000000000000;48;3;1;22;8;99;1;RS
511888038;3;;;;;20/11/2022;12000000000000;24;3;1;0;0;3;1;SC
514184035;1;;;25/11/2022;30/12/2022;31/03/2023;12000000000000;86;9;3;22;0;99;1;SC
512963329;1;25/10/2021;25/11/2021;25/03/2022;25/04/2022;25/07/2022;12000000000000;48;3;1;22;8;99;1;PR
509967244;1;05/05/2020;10/05/2020;25/09/2020;29/09/2020;20/12/2020;12000000000000;61;3;1;22;8;99;1;PR
508214468;1;01/04/2019;30/05/2019;01/08/2019;30/08/2019;20/12/2019;12000000000000;17;2;1;22;8;6;1;BA
512387987;1;15/08/2021;15/09/2021;01/01/2022;15/01/2022;16/04/2022;12000000000000;48;3;1;22;8;99;1;RS
508664835;1;01/10/2019;30/11/2019;10/03/2020;29/04/2020;20/07/2020;12000000000000;48;9;1;22;8;99;1;RS
508230748;1;01/04/2019;20/05/2019;01/11/2019;30/11/2019;05/08/2023;12000000000000;48;2;1;22;8;1;1;BA
513926887;1;10/06/2022;15/06/2022;30/10/2022;10/11/2022;10/04/2023;12000000000000;24;3;1;22;8;2;999;PR
510487396;1;15/09/2020;25/10/2020;07/02/2021;19/03/2021;15/06/2021;12000000000000;48;3;1;22;8;1;1;RS
510490534;1;15/08/2020;30/08/2020;20/01/2021;10/02/2021;15/10/2021;12000000000000;48;3;1;22;8;1;1;SC
512477427;1;30/10/2021;30/10/2021;17/02/2022;17/02/2022;15/05/2022;12000000000000;48;3;1;22;3;99;1;PR
509194491;1;01/09/2019;30/09/2019;01/06/2020;30/06/2020;20/08/2020;12000000000000;48;9;1;22;8;6;1;RS
513569394;1;25/02/2022;26/02/2022;17/06/2022;18/06/2022;15/09/2022;12000000000000;24;3;1;22;3;1;1;PR
509695370;1;06/02/2020;28/02/2020;15/07/2020;30/08/2020;25/11/2020;12000000000000;48;3;1;22;8;1;1;PR
511904047;1;09/07/2021;09/07/2021;16/11/2021;16/11/2021;15/06/2022;12000000000000;17;3;1;22;3;1;1;PR
512334397;1;01/09/2021;23/09/2021;01/01/2022;20/01/2022;19/07/2022;12000000000000;48;3;1;22;8;1;1;RS
514533368;1;30/08/2022;31/08/2022;10/12/2022;01/01/2023;20/03/2023;12000000000000;48;2;1;22;8;1;1;RS
513052963;1;20/11/2021;25/11/2021;20/03/2022;10/04/2022;24/07/2022;12000000000000;48;2;1;22;8;2;1;RS
512244244;1;11/09/2021;31/10/2021;15/01/2022;28/02/2022;05/07/2022;12000000000000;48;3;1;22;8;3;1;PR
512584302;1;05/11/2021;30/11/2021;15/03/2022;30/04/2022;19/08/2022;12000000000000;48;3;1;22;8;99;1;RS
509584850;1;20/02/2020;28/02/2020;01/08/2020;10/08/2020;21/11/2020;12000000000000;48;3;1;22;8;1;1;PR
512843564;1;21/09/2021;20/10/2021;20/01/2022;05/02/2022;05/05/2022;12000000000000;48;3;1;22;8;1;1;PR
511982208;1;30/05/2021;05/06/2021;20/10/2021;05/11/2021;03/02/2022;12000000000000;79;3;1;22;8;1;1;RS
513673476;1;15/05/2022;10/07/2022;15/09/2022;15/11/2022;14/02/2023;12000000000000;24;3;1;22;8;99;1;PR
